"","A_SECTOR","SHELF","AIMS_REEF_NAME","REEF_NAME","FULLREEF_ID","REPORT_YEAR","SITE_NO","TRANSECT_NO","region","id","Complexity","coral","algae","turf","cca","soft","acro","f.richness","f.N","f.biomass","simpD","shanH","N.herb","N.carn","FsimpD","FshanH","FsimpD2","FshanH2","comp1","comp2","fcomp1","fcomp2","lat","long"
"1375141","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"1","5","Cooktown-Lizard","CL_I_LINNET REEF_1_5_2024",3,17,12,58.5,2,1,0.558823529411765,40,1753,29225.3729270088,0.64878892733564,1.25403983734733,10,36,0.246462668999668,0.553320100372511,0.24600513698463,0.513536999078625,1.99771728063911,-0.200917576456025,1.82231200953377,3.82573313458913,-14.7833333333333,145.341666666667
"1375270","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"2","1","Cooktown-Lizard","CL_I_LINNET REEF_2_1_2024",2.5,40.5,2,53,0.5,0,0.654320987654321,41,837,37041.1681344449,0.505868007925621,0.87904078171544,32,26,0.417623388988094,0.889962891359433,0.414754292582172,0.795512566284602,2.3635973027266,-0.242971681185596,1.16005131997285,2.40211316484195,-14.7833333333333,145.341666666667
"1375399","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"2","2","Cooktown-Lizard","CL_I_LINNET REEF_2_2_2024",2.5,34.5,2.5,50,1,0,0.550724637681159,47,1086,25728.096523458,0.709934887628649,1.45922523942581,27,39,0.31834430505106,0.738264899139793,0.316390762729397,0.65310563923084,1.61948123066768,0.660393917057395,2.09102167954391,2.68476717957535,-14.7833333333333,145.341666666667
"1375528","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"2","3","Cooktown-Lizard","CL_I_LINNET REEF_2_3_2024",3,35.4679802955665,1.47783251231527,58.128078817734,0.985221674876847,3.44827586206897,0.791666666666666,53,2251,87149.8582078777,0.61304012345679,1.16151565529476,30,44,0.20715093602705,0.499206472141013,0.206644522075287,0.45110812645474,2.28528877200482,1.61256941308197,3.36575152811814,3.30532674404346,-14.7833333333333,145.341666666667
"1375657","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"2","4","Cooktown-Lizard","CL_I_LINNET REEF_2_4_2024",3,37.4407582938389,0.4739336492891,54.9763033175355,0,0.947867298578199,0.746835443037975,47,2331,80618.6596365938,0.612081397211985,1.23528972778761,74,46,0.250383864283478,0.60487047845436,0.249082323728398,0.534168601398237,1.9866596313893,0.795107925425365,3.88468148518763,2.1833456667846,-14.7833333333333,145.341666666667
"1375786","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"2","5","Cooktown-Lizard","CL_I_LINNET REEF_2_5_2024",2.5,49.5238095238095,9.52380952380952,34.7619047619048,2.85714285714286,1.42857142857143,0.701923076923077,56,2407,141321.109934944,0.715236686390532,1.43925971559561,67,78,0.238447306697385,0.60403848812096,0.236961541853847,0.523117705502594,1.72611984208012,1.27222206866857,5.2547721484779,2.88860048160045,-14.7833333333333,145.341666666667
"1375915","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"3","1","Cooktown-Lizard","CL_I_LINNET REEF_3_1_2024",3,33.5,6.5,52.5,1.5,0,0.402985074626866,40,887,84644.6602233852,0.741813321452439,1.53401287235201,22,25,0.450172795318575,0.893608911703348,0.448556056479094,0.810033389402061,0.931434712939109,0.283880994924305,1.37993999088355,2.52283273492484,-14.7833333333333,145.341666666667
"1376044","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"3","2","Cooktown-Lizard","CL_I_LINNET REEF_3_2_2024",3.5,27.5,5.5,58.5,1.5,5,0.509090909090909,36,556,17004.8731615743,0.765619834710744,1.53484987134295,18,27,0.615987785311319,1.20965396173749,0.610689146524507,1.07577785026101,1.31687836994814,0.156776887803824,0.672495360962913,2.87324256024612,-14.7833333333333,145.341666666667
"1376173","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"3","3","Cooktown-Lizard","CL_I_LINNET REEF_3_3_2024",2.5,23,0,74,0,1.5,0.41304347826087,38,973,54319.3658969773,0.765595463137996,1.57033270155935,16,20,0.367931055243898,0.744763911304582,0.367069140165771,0.686439767325016,0.991717750894453,0.160476762292081,0.905347992405199,2.67703521623781,-14.7833333333333,145.341666666667
"1376302","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"3","4","Cooktown-Lizard","CL_I_LINNET REEF_3_4_2024",2.5,14.2156862745098,14.2156862745098,58.3333333333333,8.82352941176471,3.43137254901961,0.448275862068966,40,640,71983.797349111,0.682520808561237,1.25271305727566,31,24,0.5184912109375,1.06073141649882,0.5143017578125,0.936691183877042,1.11124469073473,-1.02348737185477,0.87926559112953,2.58884803328772,-14.7833333333333,145.341666666667
"1376431","CL","I","Linnet Reef","LINNET REEF","14126S",2024,"3","5","Cooktown-Lizard","CL_I_LINNET REEF_3_5_2024",3,22.0657276995305,1.40845070422535,66.6666666666667,0.938967136150235,8.45070422535211,0.595744680851064,46,1009,55187.7087827459,0.612947034857402,1.20289496143145,32,31,0.393984368630787,0.857069000283362,0.391534661780349,0.757417133893678,1.52907473631274,-0.306209557652805,1.82558965979095,2.22080720418399,-14.7833333333333,145.341666666667
"1409455","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"1","1","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_1_2019",3,31.3131313131313,2.02020202020202,50.5050505050505,0.505050505050505,2.02020202020202,0.0161290322580645,23,141,5943.75340079729,0.123309053069719,0.30629585322554,9,25,0.518937679191188,1.13951963580665,0.504149690659424,0.945260795732571,-1.15245940633408,-0.769099833079767,-1.33634876781481,1.08840936599545,-14.7666666666667,145.358333333333
"1409584","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"1","2","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_2_2019",2.5,16,1.5,52.5,0.5,1.5,0.03125,21,85,9676.9233786319,0.52734375,1.04300658408592,12,12,0.68719723183391,1.61181695566312,0.645951557093426,1.18674748151965,-1.28637875567258,0.272961621858294,-1.02665509004593,0.6202946517685,-14.7666666666667,145.358333333333
"1409713","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"1","3","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_3_2019",NA,7,0.5,66,1,0,0,22,154,12067.3629200912,0,0,14,13,0.488277955810423,1.10171292288999,0.477905211671445,0.935251571017007,-1.4731999694441,-0.294756022206514,-1.59789241738291,0.6573959631804,-14.7666666666667,145.358333333333
"1409842","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"1","4","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_4_2019",NA,10.1941747572816,2.9126213592233,62.621359223301,0,0.970873786407767,0.0476190476190476,20,97,7062.50242919288,0.331065759637188,0.684954761053158,15,6,0.532043787862685,1.24563016971978,0.497608672547561,0.924526544349289,-1.09328161740216,-0.9759045189462,-1.76097632929965,0.0955000540598162,-14.7666666666667,145.358333333333
"1409971","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"1","5","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_5_2019",NA,11.6751269035533,4.06091370558376,52.2842639593909,0,1.01522842639594,0.260869565217391,19,80,11377.113372358,0.465028355387524,0.856859036885367,30,3,0.7503125,1.58048109176694,0.6234375,1.09476302547336,-0.185776515755739,0.364435025870186,-2.10458914300469,-0.0835492978001615,-14.7666666666667,145.358333333333
"1410100","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"2","1","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_1_2019",1.5,2.01005025125628,0,25.6281407035176,1.50753768844221,0,0,6,11,56.4408470978199,0.375,0.562335144618808,NA,1,0.512396694214876,0.859967281035505,0.512396694214876,0.859967281035505,-2.045373569939,-0.788279731478749,-3.92540653281817,0.040832059399389,-14.7666666666667,145.358333333333
"1410229","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"2","2","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_2_2019",1,1.00502512562814,3.51758793969849,58.7939698492462,0,0,1,12,43,3362.65071777693,0,0,12,1,0.611141157382369,1.26504344995525,0.537587885343429,0.912852604080584,2.51427766625066,1.10652951108333,-2.97018149007917,-0.19919507517404,-14.7666666666667,145.358333333333
"1410358","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"2","3","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_3_2019",2,2.5,0.5,69,1.5,0,0.8,10,79,2594.65026344849,0.32,0.500402423538188,8,8,0.389040217913796,0.861816224924618,0.377503605191476,0.693185966670172,1.55354230866279,0.503789597223909,-2.1695317720715,0.043049677896804,-14.7666666666667,145.358333333333
"1410487","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"2","4","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_4_2019",1.5,0,1,31.5,0,0,NA,6,15,1663.22495630255,0,0,NA,1,0.613333333333333,1.08325501051851,0.613333333333333,1.08325501051851,NA,NA,-3.78136793958091,0.829251400376426,-14.7666666666667,145.358333333333
"1410616","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"2","5","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_5_2019",2,2.40384615384615,1.44230769230769,58.1730769230769,0.480769230769231,0.480769230769231,0.6,9,19,6601.01123919145,0.64,1.05492016798614,6,9,0.67590027700831,1.30664699894535,0.64819944598338,1.16436451193493,1.31414200647708,1.5137741842885,-2.99825152055542,0.35427186773194,-14.7666666666667,145.358333333333
"1410745","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"3","1","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_1_2019",NA,6.5,12,68,1.5,0.5,0.923076923076923,27,115,44977.3800811556,0.461538461538462,0.79026796807459,40,32,0.775198487712665,1.64787339015395,0.687788279773157,1.25898011848791,2.55500201412778,1.94305845869622,-1.15614788879048,0.760816180916727,-14.7666666666667,145.358333333333
"1410874","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"3","2","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_2_2019",NA,10,4,79,1,3.5,0.85,31,115,20883.7920153953,0.335,0.61286945246195,43,18,0.825103969754253,1.95691371802206,0.67992438563327,1.26364868249473,1.93290004533209,1.27963775038893,-0.126571163322038,0.0395890781549169,-14.7666666666667,145.358333333333
"1411003","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"3","3","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_3_2019",NA,12.1212121212121,4.04040404040404,77.7777777777778,0,1.51515151515152,0.333333333333333,26,152,27228.3679973764,0.604166666666667,1.08382259883163,16,58,0.764023545706371,1.64411730559654,0.722645429362881,1.33367782677235,0.91311157513362,-0.0630004321470456,-0.231043587492142,2.18724171746676,-14.7666666666667,145.358333333333
"1411132","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"3","4","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_4_2019",NA,10.2941176470588,6.37254901960784,67.156862745098,0.980392156862745,4.90196078431373,0.666666666666667,22,141,5765.30110909391,0.630385487528345,1.33560313364247,12,6,0.599366229062924,1.2649644921258,0.576630954177355,1.05802456440868,1.21832197520251,1.17886597718192,-1.9500433407667,0.966705249423727,-14.7666666666667,145.358333333333
"1411261","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2019,"3","5","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_5_2019",NA,5.52763819095477,2.01005025125628,72.3618090452261,1.00502512562814,5.52763819095477,0.727272727272727,24,119,13778.4493584304,0.545454545454545,1.03356205420682,19,26,0.767742391074077,1.63080630289494,0.726502365652143,1.34050907348977,2.2773215327435,0.591660525808347,-1.48933169982571,1.02386973626573,-14.7666666666667,145.358333333333
"1411390","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"1","1","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_1_2021",2.5,24,0.5,48,0.5,0.5,0.208333333333333,26,137,5451.40186892042,0.486979166666667,0.986709186107388,19,8,0.632479087857638,1.35156014035104,0.611167350418243,1.11494867726996,-0.527730991242316,0.232246863172077,-1.58573681761865,0.666426603193405,-14.7666666666667,145.358333333333
"1411519","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"1","2","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_2_2021",2.5,15.5,0,38,0,0.5,0.161290322580645,29,209,52135.6712000598,0.63891779396462,1.20675683508367,54,8,0.705501247682059,1.40335429747833,0.682928504384057,1.20264473452343,-0.342410912992863,-0.600785396537923,-0.898655637051963,0.442228764579136,-14.7666666666667,145.358333333333
"1411648","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"1","3","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_3_2021",2.5,11.5,3.5,63.5,0,0,0.173913043478261,19,112,3662.46157676518,0.752362948960303,1.55613208701306,14,1,0.66422193877551,1.29065011046057,0.638871173469388,1.08825135239309,0.150072935965808,0.00649982608300274,-2.78368127431494,0.600765566540709,-14.7666666666667,145.358333333333
"1411777","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"1","4","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_4_2021",3,20,1,45,0.5,1,0.25,21,102,4542.16752297919,0.699375,1.38544040302401,13,6,0.647347174163783,1.28077072061954,0.636966551326413,1.14028080662635,-0.468987393595361,0.492253133181153,-2.21601997178398,0.962974248207714,-14.7666666666667,145.358333333333
"1411906","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"1","5","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_5_2021",2.5,19,2.5,38.5,0,1.5,0.421052631578947,21,69,4413.92114217337,0.61218836565097,1.1127629617088,10,8,0.749842470069313,1.62948859014762,0.713295526149968,1.30828852184929,0.75531015720103,-0.123698006092312,-2.15721035102157,0.972873095260463,-14.7666666666667,145.358333333333
"1412035","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"2","1","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_1_2021",1.5,3.94088669950739,1.97044334975369,30.0492610837438,0,0.492610837438424,0.75,10,24,2895.54984164428,0.65625,1.2130075659799,4,1,0.631944444444444,1.28300412936927,0.614583333333333,1.10971733422928,2.52194452934341,1.14788802049059,-3.19030849793712,0.402421600054067,-14.7666666666667,145.358333333333
"1412164","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"2","2","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_2_2021",2,19.5,2.5,41.5,0,0,0.974358974358974,18,77,14645.3863077021,0.144641683103221,0.320152001372214,31,1,0.715803676842638,1.44322355684312,0.589306797099005,0.992989806838086,3.02126499523628,1.3187782677039,-2.44027977733626,-0.523289833051205,-14.7666666666667,145.358333333333
"1412293","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"2","3","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_3_2021",2,11.5,5.5,52,0,0,0.652173913043478,22,112,31405.4924274365,0.646502835538752,1.15534654250964,32,4,0.696029974489796,1.50856300463358,0.630660076530612,1.10705268642984,2.862833971533,0.611056517507569,-1.11610332322676,-0.749128467434066,-14.7666666666667,145.358333333333
"1412422","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"2","4","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_4_2021",2,7,3,60.5,0.5,0,0.428571428571429,14,54,4444.81466459879,0.693877551020408,1.25404190173345,8,2,0.657407407407407,1.23950203804276,0.640946502057613,1.07867488420819,1.96411712486089,-0.16729669593019,-2.83009153060455,0.26353279117857,-14.7666666666667,145.358333333333
"1412551","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"2","5","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_2_5_2021",1.5,10,0,49,0,1.5,0.8,9,37,3788.74698843268,0.54,1.09440862984778,2,1,0.897735573411249,0.893905323846876,0.89627465303141,0.856437908681473,2.09844682282173,0.9231612838758,-3.55585572132975,0.650376114769933,-14.7666666666667,145.358333333333
"1412680","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"3","1","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_1_2021",3.5,15.5,8.5,55.5,4,3,0.741935483870968,24,77,26962.4726888935,0.414151925078044,0.741748707886912,29,7,0.753246753246753,1.64234721700996,0.654073199527745,1.1895850368467,1.92909573312865,-0.159286467214998,-1.80960812695763,0.329404682063661,-14.7666666666667,145.358333333333
"1412809","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"3","2","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_2_2021",3.5,29.3269230769231,14.9038461538462,44.2307692307692,2.40384615384615,1.92307692307692,0.868852459016394,30,221,27703.2296540494,0.292394517602794,0.668962533153131,43,18,0.723408611617289,1.56676646505161,0.694375627034663,1.26331510098075,1.70014981395114,1.21575163354099,-0.0700919411363272,1.13239984727433,-14.7666666666667,145.358333333333
"1412938","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"3","3","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_3_2021",3.5,27.6381909547739,9.04522613065327,52.2613065326633,3.51758793969849,0,0.836363636363636,39,241,33821.9625272389,0.40396694214876,0.907237376041388,38,65,0.780909419603657,1.72616003381792,0.744098758630189,1.37410126028698,1.97628332128598,1.1669612257344,1.12767130652152,1.80566635159215,-14.7666666666667,145.358333333333
"1413067","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"3","4","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_4_2021",NA,22.5490196078431,8.33333333333333,55.3921568627451,0,0.490196078431373,0.565217391304348,29,138,15127.1324660023,0.657844990548204,1.25419391460658,13,17,0.68935097668557,1.5583522651315,0.665826507036337,1.22971343077719,1.88073553928737,-0.0414278099044366,-0.707778059845048,1.56910149232269,-14.7666666666667,145.358333333333
"1413196","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2021,"3","5","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_3_5_2021",3.5,24,9.5,46,2,4,0.791666666666667,32,231,19907.6550915937,0.525173611111111,1.08388940921106,32,26,0.726560596690467,1.52949240799532,0.704934315323926,1.29112519305611,2.19537216873998,0.74951078025183,-0.47940712624026,1.54196944754757,-14.7666666666667,145.358333333333
"1413325","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2022,"1","1","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_1_2022",2.5,29.8507462686567,0.995024875621891,49.7512437810945,0,0.995024875621891,0.3,31,115,27353.1319663794,0.620555555555556,1.2626915893377,11,25,0.772930056710775,1.65610796485095,0.737240075614367,1.33506110026774,0.124646677920302,0.535560695292847,-0.892868373396395,1.42278975219193,-14.7666666666667,145.358333333333
"1413454","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2022,"1","2","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_2_2022",2.5,19.0954773869347,0.50251256281407,42.713567839196,0,2.51256281407035,0.157894736842105,41,138,13526.4809759816,0.696675900277008,1.50917210606883,25,34,0.81196177273682,1.70887116745328,0.768588531821046,1.35274163573944,-1.24272836568055,0.830571963270077,-0.0389537326161582,0.889287081950752,-14.7666666666667,145.358333333333
"1413583","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2022,"1","3","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_3_2022",3,10.5,0.5,46,1,1.5,0.285714285714286,36,145,16987.7447844569,0.71655328798186,1.31942227299528,22,45,0.815885850178359,1.72951101068047,0.756718192627824,1.34028296335743,0.810580770695746,-1.38388402828208,0.237748259558918,1.44497189681859,-14.7666666666667,145.358333333333
"1413712","CL","I","Martin Reef","MARTIN REEF(14123)","14123S",2022,"1","4","Cooktown-Lizard","CL_I_MARTIN REEF(14123)_1_4_2022",3,17.5,2,55,1.5,1,0.257142857142857,32,115,14557.3758897103,0.780408163265306,1.55851141567605,16,29,0.794253308128544,1.67648155498342,0.7482797731569,1.30976140731195,0.569849369844701,-0.403245647348495,-0.652081640864909,1.56348814674456,-14.7666666666667,145.358333333333
